time,value,mets,level
16:41:55,70,,
16:42:10,67,,
16:42:20,68,,
16:42:30,69,,
16:42:35,69,,
16:42:50,70,,
16:42:55,72,,
16:43:10,73,,
16:43:15,75,,
16:43:20,81,,
16:43:30,71,,
16:43:45,71,,
16:43:50,70,,
16:44:05,70,,
16:44:15,70,,
16:44:20,78,,
16:44:25,86,,
16:44:40,76,,
16:44:50,74,,
16:45:00,71,,
16:45:10,69,,
16:45:20,71,,
16:45:30,73,,
16:45:40,72,,
16:45:50,71,,
16:46:00,68,,
16:46:10,69,,
16:46:20,70,,
16:46:30,71,,
16:46:40,73,,
16:46:45,75,,
16:47:00,74,,
16:47:15,74,,
16:47:20,71,,
16:47:30,72,,
16:47:40,75,,
16:47:45,75,,
16:48:00,77,,
16:48:10,89,,
16:48:20,84,,
16:48:30,78,,
16:48:40,76,,
16:48:45,76,,
16:49:00,78,,
16:49:05,80,,
16:49:10,79,,
16:49:20,77,,
16:49:30,75,,
16:49:45,75,,
16:49:50,76,,
16:50:00,77,,
16:50:10,76,,
16:50:25,76,,
16:50:30,80,,
16:50:40,77,,
16:50:50,75,,
16:51:00,73,,
16:51:10,72,,
16:51:25,72,,
16:51:30,76,,
16:51:35,75,,
16:51:45,76,,
16:51:50,75,,
16:52:00,74,,
16:52:10,73,,
16:52:20,74,,
16:52:30,75,,
16:52:40,76,,
16:52:50,73,,
16:52:55,75,,
16:53:00,75,,
16:53:15,75,,
16:53:30,72,,
16:53:45,72,,
16:53:50,72,,
16:54:00,73,,
16:54:10,74,,
16:54:20,77,,
16:54:30,75,,
16:54:35,75,,
16:54:45,73,,
16:55:00,75,,
16:55:10,76,,
16:55:20,76,,
16:55:35,76,,
16:55:40,77,,
16:55:50,78,,
16:56:00,80,,
16:56:05,81,,
16:56:20,80,,
16:56:35,80,,
16:56:40,79,,
16:56:45,80,,
16:56:55,80,,
16:57:05,80,,
16:57:10,79,,
16:57:25,79,,
16:57:30,79,,
16:57:45,79,,
16:58:00,77,,
16:58:15,84,,
16:58:20,83,,
16:58:35,83,,
16:58:45,82,,
16:58:50,83,,
16:59:00,84,,
16:59:05,85,,
16:59:15,83,,
16:59:25,81,,
16:59:40,84,,
16:59:50,85,,
17:00:00,84,,
17:00:05,84,,
17:00:15,85,,
17:00:20,85,,
17:00:30,84,,
17:00:45,84,,
17:00:50,79,,
17:01:00,76,,
17:01:10,76,,
17:01:20,77,,
17:01:35,77,,
17:01:40,78,,
17:01:50,78,,
17:02:00,77,,
17:02:10,76,,
17:02:20,75,,
17:02:35,75,,
17:02:40,76,,
17:02:55,76,,
17:03:00,75,,
17:03:10,73,,
17:03:25,73,,
17:03:30,74,,
17:03:40,73,,
17:03:50,74,,
17:04:05,74,,
17:04:20,74,,
17:04:35,74,,
17:04:40,75,,
17:04:50,76,,
17:05:05,76,,
17:05:10,75,,
17:05:20,76,,
17:05:35,76,,
17:05:40,75,,
17:05:50,74,,
17:06:05,74,,
17:06:10,73,,
17:06:20,74,,
17:06:35,74,,
17:06:50,75,,
17:07:00,76,,
17:07:15,76,,
17:07:20,77,,
17:07:30,77,,
17:07:40,75,,
17:07:45,75,,
17:08:00,79,,
17:08:15,79,,
17:08:20,82,,
17:08:30,86,,
17:08:40,80,,
17:08:50,78,,
17:09:00,74,,
17:09:05,73,,
17:09:20,73,,
17:09:35,73,,
17:09:50,73,,
17:10:05,73,,
17:10:10,77,,
17:10:25,77,,
17:10:30,76,,
17:10:40,74,,
17:10:55,74,,
17:11:10,76,,
17:11:25,76,,
17:11:30,75,,
17:11:40,76,,
17:11:55,76,,
17:12:10,74,,
17:12:25,74,,
17:12:30,73,,
17:12:45,73,,
17:12:50,79,,
17:13:00,77,,
17:13:10,77,,
17:13:20,74,,
17:13:35,74,,
17:13:40,77,,
17:13:50,76,,
17:14:00,75,,
17:14:15,74,,
17:14:20,75,,
17:14:25,75,,
17:14:30,76,,
17:14:35,77,,
17:14:40,78,,
17:14:55,78,,
17:15:10,78,,
17:15:25,78,,
17:15:30,75,,
17:15:35,77,,
17:15:50,76,,
17:16:00,71,,
17:16:10,70,,
17:16:20,61,,
17:16:30,59,,
17:16:40,66,,
17:16:50,66,,
17:16:55,67,,
17:17:10,67,,
17:17:25,66,,
17:17:30,64,,
17:17:40,65,,
17:17:55,65,,
17:18:10,65,,
17:18:25,65,,
17:18:30,65,,
17:18:35,65,,
17:18:40,66,,
17:18:45,67,,
17:18:50,68,,
17:19:00,70,,
17:19:10,73,,
17:19:20,73,,
17:19:25,75,,
17:19:30,73,,
17:19:45,73,,
17:19:55,74,,
17:20:00,72,,
17:20:05,71,,
17:20:15,72,,
17:20:25,74,,
17:20:30,75,,
17:20:35,75,,
17:20:40,76,,
17:20:50,90,,
17:21:00,89,,
17:21:10,88,,
17:21:15,87,,
17:21:30,88,,
17:21:35,87,,
17:21:40,84,,
17:21:45,80,,
17:22:00,80,,
17:22:05,79,,
17:22:20,79,,
17:22:35,80,,
17:22:40,79,,
17:22:55,79,,
17:23:10,79,,
17:23:20,80,,
17:23:25,81,,
17:23:30,79,,
17:23:35,78,,
17:23:40,77,,
17:23:55,77,,
17:24:05,76,,
17:24:20,76,,
17:24:30,76,,
17:24:35,76,,
17:24:40,77,,
17:24:50,78,,
17:24:55,80,,
17:25:05,81,,
17:25:20,80,,
17:25:25,79,,
17:25:30,79,,
17:25:40,80,,
17:25:55,80,,
17:26:10,80,,
17:26:25,80,,
17:26:40,74,,
17:26:45,72,,
17:27:00,72,,
17:27:10,73,,
17:27:20,71,,
17:27:30,73,,
17:27:35,73,,
17:27:50,73,,
17:28:05,73,,
17:28:10,77,,
17:28:25,77,,
17:28:30,76,,
17:28:40,78,,
17:28:45,77,,
17:29:00,77,,
17:29:05,76,,
17:29:10,77,,
17:29:15,75,,
17:29:20,74,,
17:29:30,76,,
17:29:40,74,,
17:29:50,74,,
17:30:05,74,,
17:30:20,74,,
17:30:30,75,,
17:30:45,75,,
17:30:50,74,,
17:31:05,74,,
17:31:10,73,,
17:31:15,72,,
17:31:20,71,,
17:31:25,70,,
17:31:40,71,,
17:31:50,72,,
17:31:55,72,,
17:32:10,74,,
17:32:20,73,,
17:32:25,71,,
17:32:40,68,,
17:32:50,69,,
17:33:00,72,,
17:33:10,73,,
17:33:15,70,,
17:33:20,69,,
17:33:35,70,,
17:33:50,70,,
17:34:00,72,,
17:34:10,69,,
17:34:20,67,,
17:34:30,68,,
17:34:45,68,,
17:35:00,67,,
17:35:15,67,,
17:35:20,73,,
17:35:30,75,,
17:35:40,69,,
17:35:50,67,,
17:36:00,69,,
17:36:10,70,,
17:36:20,69,,
17:36:30,71,,
17:36:40,72,,
17:36:50,70,,
17:37:00,71,,
17:37:10,72,,
17:37:20,72,,
17:37:35,72,,
17:37:40,74,,
17:37:50,73,,
17:38:00,71,,
17:38:10,71,,
17:38:25,71,,
17:38:30,70,,
17:38:40,71,,
17:38:50,70,,
17:38:55,70,,
17:39:10,69,,
17:39:20,70,,
17:39:35,70,,
17:39:40,76,,
17:39:50,72,,
17:40:00,71,,
17:40:10,68,,
17:40:20,72,,
17:40:30,73,,
17:40:40,73,,
17:40:50,71,,
17:41:05,71,,
17:41:10,70,,
17:41:20,71,,
17:41:30,72,,
17:41:45,73,,
17:42:00,74,,
17:42:05,75,,
17:42:10,74,,
17:42:25,74,,
17:42:30,75,,
17:42:35,74,,
17:42:40,78,,
17:42:50,75,,
17:43:00,76,,
17:43:15,76,,
17:43:20,78,,
17:43:25,80,,
17:43:35,79,,
17:43:40,78,,
17:43:50,77,,
17:43:55,78,,
17:44:00,78,,
17:44:15,78,,
17:44:20,80,,
17:44:25,80,,
17:44:40,80,,
17:44:50,79,,
17:44:55,79,,
17:45:10,79,,
17:45:25,80,,
17:45:30,79,,
17:45:35,86,,
17:45:40,85,,
17:45:55,87,,
17:46:00,88,,
17:46:10,88,,
17:46:15,89,,
17:46:25,88,,
17:46:30,87,,
17:46:35,87,,
17:46:40,86,,
17:46:45,86,,
17:46:55,87,,
17:47:10,87,,
17:47:25,88,,
17:47:30,90,,
17:47:35,89,,
17:47:40,84,,
17:47:45,82,,
17:47:50,80,,
17:48:05,80,,
17:48:20,79,,
17:48:30,77,,
17:48:45,77,,
17:48:50,75,,
17:49:05,75,,
17:49:10,77,,
17:49:20,74,,
17:49:30,75,,
17:49:40,65,,
17:49:45,64,,
17:50:00,66,,
17:50:10,66,,
17:50:20,67,,
17:50:30,67,,
17:50:40,65,,
17:50:50,65,,
17:50:55,64,,
17:51:10,64,,
17:51:20,74,,
17:51:25,74,,
17:51:40,75,,
17:51:50,74,,
17:52:05,74,,
17:52:10,72,,
17:52:15,71,,
17:52:20,70,,
17:52:35,70,,
17:52:40,70,,
17:52:50,73,,
17:53:00,74,,
17:53:10,73,,
17:53:20,74,,
17:53:30,70,,
17:53:35,70,,
17:53:50,72,,
17:54:00,72,,
17:54:15,72,,
17:54:20,72,,
17:54:35,72,,
17:54:40,72,,
17:54:50,73,,
17:54:55,74,,
17:55:05,75,,
17:55:10,75,,
17:55:15,75,,
17:55:30,75,,
17:55:40,76,,
17:55:45,73,,
17:56:00,73,,
17:56:15,73,,
17:56:30,73,,
17:56:45,73,,
17:57:00,73,,
17:57:15,74,,
17:57:30,74,,
17:57:45,74,,
17:58:00,74,,
17:58:15,74,,
17:58:20,75,,
17:58:35,73,,
17:58:50,73,,
17:58:55,72,,
17:59:10,72,,
17:59:20,75,,
17:59:25,75,,
17:59:30,77,,
17:59:35,79,,
17:59:40,79,,
17:59:45,78,,
17:59:50,73,,
18:00:00,70,,
18:00:10,73,,
18:00:20,72,,
18:00:30,74,,
18:00:40,72,,
18:00:50,70,,
18:01:00,73,,
18:01:10,77,,
18:01:20,76,,
18:01:30,71,,
18:01:40,72,,
18:01:55,72,,
18:02:00,68,,
18:02:10,70,,
18:02:20,72,,
18:02:30,76,,
18:02:40,73,,
18:02:50,74,,
18:03:00,71,,
18:03:15,71,,
18:03:20,74,,
18:03:30,74,,
18:03:35,74,,
18:03:50,77,,
18:04:00,74,,
18:04:05,74,,
18:04:10,75,,
18:04:20,75,,
18:04:30,75,,
18:04:35,74,,
18:04:40,73,,
18:04:45,71,,
18:05:00,71,,
18:05:10,74,,
18:05:25,74,,
18:05:30,73,,
18:05:45,73,,
18:05:50,74,,
18:06:00,75,,
18:06:10,74,,
18:06:20,75,,
18:06:30,78,,
18:06:45,78,,
18:07:00,77,,
18:07:10,75,,
18:07:25,75,,
18:07:30,74,,
18:07:40,75,,
18:07:50,74,,
18:08:00,73,,
18:08:10,73,,
18:08:20,75,,
18:08:30,76,,
18:08:40,74,,
18:08:50,78,,
18:09:00,74,,
18:09:10,76,,
18:09:15,75,,
18:09:30,75,,
18:09:40,71,,
18:09:45,70,,
18:09:50,69,,
18:10:00,70,,
18:10:10,72,,
18:10:20,74,,
18:10:30,75,,
18:10:35,73,,
18:10:40,71,,
18:10:50,72,,
18:11:05,72,,
18:11:20,75,,
18:11:30,70,,
18:11:40,69,,
18:11:50,70,,
18:12:00,68,,
18:12:10,69,,
18:12:20,71,,
18:12:35,71,,
18:12:40,72,,
18:12:50,75,,
18:13:00,73,,
18:13:10,72,,
18:13:20,73,,
18:13:30,72,,
18:13:35,72,,
18:13:50,72,,
18:14:00,83,,
18:14:10,75,,
18:14:25,75,,
18:14:40,81,,
18:14:50,77,,
18:15:00,76,,
18:15:05,75,,
18:15:20,76,,
18:15:30,77,,
18:15:40,76,,
18:15:50,74,,
18:16:00,75,,
18:16:10,74,,
18:16:25,74,,
18:16:30,73,,
18:16:40,77,,
18:16:50,74,,
18:17:05,74,,
18:17:10,75,,
18:17:20,76,,
18:17:35,76,,
18:17:40,89,,
18:17:50,81,,
18:18:00,78,,
18:18:10,77,,
18:18:20,76,,
18:18:30,74,,
18:18:40,75,,
18:18:55,75,,
18:19:00,76,,
18:19:15,76,,
18:19:20,75,,
18:19:35,75,,
18:19:40,78,,
18:19:50,75,,
18:20:00,77,,
18:20:10,78,,
18:20:20,88,,
18:20:30,79,,
18:20:40,74,,
18:20:50,75,,
18:21:05,75,,
18:21:10,76,,
18:21:20,72,,
18:21:30,76,,
18:21:40,83,,
18:21:55,82,,
18:22:00,81,,
18:22:05,80,,
18:22:10,79,,
18:22:15,78,,
18:22:20,84,,
18:22:30,78,,
18:22:35,77,,
18:22:45,77,,
18:23:00,76,,
18:23:15,76,,
18:23:25,76,,
18:23:35,77,,
18:23:40,78,,
18:23:55,78,,
18:24:00,71,,
18:24:10,70,,
18:24:25,70,,
18:24:30,66,,
18:24:35,65,,
18:24:40,65,,
18:24:50,69,,
18:25:00,71,,
18:25:10,72,,
18:25:25,72,,
18:25:40,74,,
18:25:45,73,,
18:25:50,74,,
18:26:00,75,,
18:26:10,73,,
18:26:25,73,,
18:26:40,75,,
18:26:55,77,,
18:27:10,83,,
18:27:20,79,,
18:27:25,78,,
18:27:40,78,,
18:27:50,75,,
18:28:00,76,,
18:28:10,75,,
18:28:20,74,,
18:28:35,74,,
18:28:45,75,,
18:29:00,74,,
18:29:10,72,,
18:29:20,73,,
18:29:35,73,,
18:29:40,73,,
18:29:50,72,,
18:30:00,73,,
18:30:10,76,,
18:30:20,74,,
18:30:35,74,,
18:30:50,73,,
18:31:05,73,,
18:31:20,73,,
18:31:30,72,,
18:31:40,77,,
18:31:55,77,,
18:32:10,76,,
18:32:20,73,,
18:32:30,71,,
18:32:40,72,,
18:32:55,72,,
18:33:00,74,,
18:33:05,78,,
18:33:10,77,,
18:33:20,75,,
18:33:30,78,,
18:33:40,79,,
18:33:50,77,,
18:34:00,76,,
18:34:10,76,,
18:34:25,76,,
18:34:30,77,,
18:34:40,73,,
18:34:55,73,,
18:35:00,74,,
18:35:10,75,,
18:35:25,75,,
18:35:30,74,,
18:35:45,74,,
18:35:50,75,,
18:36:00,76,,
18:36:10,73,,
18:36:20,72,,
18:36:30,73,,
18:36:40,75,,
18:36:50,77,,
18:37:00,79,,
18:37:10,78,,
18:37:20,79,,
18:37:30,78,,
18:37:40,79,,
18:37:50,80,,
18:38:00,83,,
18:38:05,85,,
18:38:20,87,,
18:38:30,86,,
18:38:40,79,,
18:38:50,76,,
18:39:00,75,,
18:39:10,73,,
18:39:20,78,,
18:39:30,76,,
18:39:40,74,,
18:39:50,75,,
18:40:00,76,,
18:40:10,77,,
18:40:20,78,,
18:40:35,78,,
18:40:40,79,,
18:40:55,81,,
18:41:00,83,,
18:41:05,86,,
18:41:10,87,,
18:41:25,87,,
18:41:30,86,,
18:41:45,86,,
18:41:55,86,,
18:42:05,86,,
18:42:10,85,,
18:42:25,85,,
18:42:40,85,,
18:42:55,85,,
18:43:10,84,,
18:43:25,84,,
18:43:40,83,,
18:43:45,84,,
18:43:55,83,,
18:44:05,84,,
18:44:10,85,,
18:44:20,87,,
18:44:25,86,,
18:44:35,86,,
18:44:50,89,,
18:45:00,81,,
18:45:05,81,,
18:45:20,81,,
18:45:25,80,,
18:45:30,79,,
18:45:35,80,,
18:45:40,83,,
18:45:45,87,,
18:45:50,91,,
18:45:55,94,,
18:46:10,95,,
18:46:15,92,,
18:46:20,89,,
18:46:25,88,,
18:46:35,87,,
18:46:50,86,,
18:47:05,85,,
18:47:10,88,,
18:47:15,84,,
18:47:20,84,,
18:47:35,84,,
18:47:40,79,,
18:47:55,79,,
18:48:10,81,,
18:48:20,82,,
18:48:25,79,,
18:48:40,81,,
18:48:45,80,,
18:48:50,76,,
18:48:55,74,,
18:49:00,75,,
18:49:10,73,,
18:49:20,74,,
18:49:30,76,,
18:49:35,78,,
18:49:45,78,,
18:49:50,77,,
18:50:00,79,,
18:50:10,78,,
18:50:20,80,,
18:50:30,79,,
18:50:45,79,,
18:50:50,80,,
18:50:55,80,,
18:51:00,79,,
18:51:10,78,,
18:51:20,81,,
18:51:30,82,,
18:51:40,82,,
18:51:55,82,,
18:52:10,82,,
18:52:25,82,,
18:52:40,82,,
18:52:55,82,,
18:53:05,84,,
18:53:10,86,,
18:53:15,84,,
18:53:20,84,,
18:53:30,88,,
18:53:45,88,,
18:53:50,86,,
18:53:55,85,,
18:54:00,83,,
18:54:05,78,,
18:54:10,77,,
18:54:25,77,,
18:54:40,77,,
18:54:50,75,,
18:55:00,75,,
18:55:10,75,,
18:55:20,77,,
18:55:30,78,,
18:55:35,77,,
18:55:40,78,,
18:55:45,87,,
18:55:50,86,,
18:55:55,83,,
18:56:10,82,,
18:56:20,80,,
18:56:30,79,,
18:56:40,77,,
18:56:50,80,,
18:57:00,82,,
18:57:10,80,,
18:57:20,77,,
18:57:30,75,,
18:57:35,76,,
18:57:50,75,,
18:58:05,75,,
18:58:10,80,,
18:58:20,79,,
18:58:30,76,,
18:58:40,79,,
18:58:50,77,,
18:59:05,77,,
18:59:10,78,,
18:59:20,89,,
18:59:30,85,,
18:59:40,83,,
18:59:50,81,,
19:00:00,81,,
19:00:10,83,,
19:00:20,84,,
19:00:30,82,,
19:00:40,81,,
19:00:50,82,,
19:00:55,82,,
19:01:10,87,,
19:01:20,86,,
19:01:30,82,,
19:01:40,83,,
19:01:45,82,,
19:02:00,83,,
19:02:10,84,,
19:02:20,84,,
19:02:25,85,,
19:02:40,84,,
19:02:45,83,,
19:02:55,82,,
19:03:00,82,,
19:03:15,82,,
19:03:30,80,,
19:03:35,79,,
19:03:50,79,,
19:04:05,79,,
19:04:10,79,,
19:04:20,81,,
19:04:35,81,,
19:04:40,80,,
19:04:50,81,,
19:05:00,79,,
19:05:10,78,,
19:05:25,78,,
19:05:40,78,,
19:05:50,78,,
19:06:00,78,,
19:06:15,78,,
19:06:20,77,,
19:06:30,76,,
19:06:40,74,,
19:06:50,75,,
19:07:00,74,,
19:07:10,73,,
19:07:25,73,,
19:07:30,75,,
19:07:45,75,,
19:07:50,76,,
19:08:05,76,,
19:08:10,77,,
19:08:25,77,,
19:08:40,77,,
19:08:50,81,,
19:09:00,80,,
19:09:05,79,,
19:09:20,79,,
19:09:30,77,,
19:09:35,77,,
19:09:50,80,,
19:10:00,81,,
19:10:10,77,,
19:10:20,76,,
19:10:30,78,,
19:10:40,78,,
19:10:50,81,,
19:11:00,80,,
19:11:10,76,,
19:11:25,76,,
19:11:40,75,,
19:11:55,75,,
19:12:00,73,,
19:12:15,73,,
19:12:25,73,,
19:12:40,74,,
19:12:50,75,,
19:13:05,75,,
19:13:10,72,,
19:13:15,72,,
19:13:25,73,,
19:13:30,75,,
19:13:35,75,,
19:13:45,74,,
19:13:50,75,,
19:13:55,74,,
19:14:00,73,,
19:14:10,69,,
19:14:20,70,,
19:14:30,74,,
19:14:35,74,,
19:14:50,74,,
19:15:05,74,,
19:15:10,75,,
19:15:25,75,,
19:15:30,75,,
19:15:35,74,,
19:15:40,73,,
19:15:50,73,,
19:16:00,74,,
19:16:10,75,,
19:16:20,77,,
19:16:35,77,,
19:16:50,75,,
19:17:00,77,,
19:17:15,77,,
19:17:20,90,,
19:17:30,81,,
19:17:40,77,,
19:17:50,76,,
19:18:05,76,,
19:18:10,76,,
19:18:20,74,,
19:18:35,74,,
19:18:40,72,,
19:18:50,74,,
19:19:00,75,,
19:19:10,76,,
19:19:25,76,,
19:19:30,80,,
19:19:40,81,,
19:19:50,78,,
19:19:55,77,,
19:20:10,77,,
19:20:15,78,,
19:20:30,80,,
19:20:40,79,,
19:20:50,81,,
19:21:00,80,,
19:21:10,81,,
19:21:20,76,,
19:21:35,76,,
19:21:50,76,,
19:22:00,77,,
19:22:05,77,,
19:22:15,78,,
19:22:20,79,,
19:22:25,81,,
19:22:30,82,,
19:22:35,90,,
19:22:40,97,,
19:22:45,97,,
19:22:50,98,,
19:22:55,96,,
19:23:00,93,,
19:23:05,87,,
19:23:10,83,,
19:23:15,82,,
19:23:20,82,,
19:23:25,79,,
19:23:30,77,,
19:23:35,80,,
19:23:40,81,,
19:23:45,80,,
19:23:55,82,,
19:24:00,83,,
19:24:05,90,,
19:24:10,87,,
19:24:15,86,,
19:24:25,85,,
19:24:30,85,,
19:24:35,84,,
19:24:45,84,,
19:25:00,84,,
19:25:15,84,,
19:25:30,72,,
19:25:40,77,,
19:25:55,77,,
19:26:00,76,,
19:26:10,78,,
19:26:25,78,,
19:26:30,87,,
19:26:40,87,,
19:26:50,87,,
19:27:00,84,,
19:27:10,83,,
19:27:20,85,,
19:27:30,86,,
19:27:35,87,,
19:27:50,87,,
19:28:05,87,,
19:28:10,84,,
19:28:15,83,,
19:28:20,82,,
19:28:30,74,,
19:28:35,74,,
19:28:50,74,,
19:28:55,74,,
19:29:10,75,,
19:29:25,75,,
19:29:30,84,,
19:29:40,86,,
19:29:50,87,,
19:30:00,89,,
19:30:05,90,,
19:30:20,92,,
19:30:25,91,,
19:30:40,89,,
19:30:50,91,,
19:31:00,90,,
19:31:10,92,,
19:31:20,90,,
19:31:30,92,,
19:31:40,91,,
19:31:55,91,,
19:32:00,85,,
19:32:05,84,,
19:32:10,89,,
19:32:20,90,,
19:32:30,84,,
19:32:40,82,,
19:32:50,89,,
19:33:00,91,,
19:33:15,90,,
19:33:30,91,,
19:33:40,89,,
19:33:45,88,,
19:34:00,86,,
19:34:05,87,,
19:34:10,88,,
19:34:15,91,,
19:34:30,91,,
19:34:45,91,,
19:34:55,92,,
19:35:10,92,,
19:35:25,92,,
19:40:05,92,,
19:40:20,92,,
19:44:05,92,,
19:44:10,70,,
19:44:25,70,,
19:52:20,70,,
19:52:35,70,,
19:52:50,70,,
19:53:05,70,,
19:53:20,70,,
19:53:35,70,,
19:53:45,92,,
19:53:50,100,,
19:54:05,103,,
19:54:10,111,,
19:54:15,117,,
19:54:25,116,,
19:54:30,111,,
19:54:35,118,,
19:54:45,122,,
19:54:50,123,,
19:54:55,125,,
19:55:10,130,,
19:55:15,128,,
19:55:30,126,,
19:55:45,125,,
19:55:50,126,,
19:55:55,122,,
19:56:00,121,,
19:56:05,119,,
19:56:10,118,,
19:56:15,120,,
19:56:25,119,,
19:56:30,121,,
19:56:45,121,,
19:56:50,123,,
19:57:00,121,,
19:57:15,122,,
19:57:20,124,,
19:57:30,123,,
19:57:35,119,,
19:57:40,122,,
19:57:45,124,,
19:58:00,125,,
19:58:15,125,,
19:58:20,127,,
23:52:40,70,,
23:52:50,95,,
23:52:55,88,,
23:53:00,91,,
23:53:05,93,,
23:53:10,96,,
23:53:15,100,,
23:53:30,100,,
23:53:45,100,,
23:53:50,93,,
23:53:55,83,,
23:54:10,83,,
23:54:15,82,,
23:54:30,92,,
23:54:40,79,,
23:54:50,74,,
23:55:00,73,,
23:55:10,72,,
23:55:25,72,,
23:55:30,75,,
23:55:40,78,,
23:55:50,78,,
23:56:00,81,,
23:56:10,82,,
23:56:20,79,,
23:56:30,74,,
23:56:40,75,,
23:56:55,75,,
23:57:00,74,,
23:57:10,75,,
23:57:20,76,,
23:57:30,75,,
23:57:40,74,,
23:57:55,75,,
23:58:10,73,,
23:58:20,75,,
23:58:30,76,,
23:58:40,73,,
23:58:45,73,,
23:58:50,76,,
